date,geography,geography code,Rural Urban,Household Spaces: All categories: Household spaces; measures: Value,Household Spaces: Household spaces with at least one usual resident; measures: Value,Household Spaces: Household spaces with no usual residents; measures: Value
2011,NG4  3,NG4  3,Total,4547,4422,125
2011,NG4  4,NG4  4,Total,3787,3689,98
2011,NG5  1,NG5  1,Total,3981,3841,140
2011,NG5  2,NG5  2,Total,2901,2753,148
2011,NG5  3,NG5  3,Total,2166,2108,58
2011,NG5  4,NG5  4,Total,4315,4177,138
2011,NG5  5,NG5  5,Total,7573,7401,172
2011,NG5  6,NG5  6,Total,5468,5313,155
2011,NG5  7,NG5  7,Total,3360,3259,101
2011,NG5  8,NG5  8,Total,5121,5021,100
2011,NG5  9,NG5  9,Total,4270,4131,139
2011,NG6  0,NG6  0,Total,4130,3984,146
2011,NG6  7,NG6  7,Total,2013,1979,34
2011,NG6  8,NG6  8,Total,7108,6875,233
2011,NG6  9,NG6  9,Total,3862,3728,134
2011,NG7  1,NG7  1,Total,4666,4441,225
2011,NG7  2,NG7  2,Total,3386,3195,191
2011,NG7  3,NG7  3,Total,2859,2711,148
2011,NG7  4,NG7  4,Total,2100,1902,198
2011,NG7  5,NG7  5,Total,3145,2951,194
2011,NG7  6,NG7  6,Total,3612,3332,280
2011,NG7  7,NG7  7,Total,2049,1902,147
2011,NG8  1,NG8  1,Total,3915,3750,165
2011,NG8  2,NG8  2,Total,4871,4750,121
2011,NG8  3,NG8  3,Total,4226,4090,136
2011,NG8  4,NG8  4,Total,3405,3303,102
2011,NG8  5,NG8  5,Total,5355,5174,181
2011,NG8  6,NG8  6,Total,4766,4631,135
2011,NG9  1,NG9  1,Total,4632,4469,163
2011,NG9  2,NG9  2,Total,5411,5024,387
2011,NG9  3,NG9  3,Total,4938,4795,143
2011,NG9  4,NG9  4,Total,2623,2505,118
2011,NG9  5,NG9  5,Total,3603,3488,115
2011,NG9  6,NG9  6,Total,3930,3845,85
2011,NG9  7,NG9  7,Total,2653,2546,107
2011,NG9  8,NG9  8,Total,4121,3973,148
2011,NN1  1,NN1  1,Total,1102,1023,79
2011,NN1  2,NN1  2,Total,1775,1704,71
2011,NN1  3,NN1  3,Total,2969,2762,207
2011,NN1  4,NN1  4,Total,4789,4511,278
2011,NN1  5,NN1  5,Total,3724,3559,165
2011,NN10 0,NN10 0,Total,6075,5705,370
2011,NN10 6,NN10 6,Total,2394,2290,104
2011,NN10 8,NN10 8,Total,3365,3285,80
2011,NN10 9,NN10 9,Total,4848,4654,194
2011,NN11 0,NN11 0,Total,2118,2087,31
2011,NN11 2,NN11 2,Total,600,576,24
2011,NN11 3,NN11 3,Total,2786,2648,138
2011,NN11 4,NN11 4,Total,5128,5029,99
2011,NN11 6,NN11 6,Total,1332,1263,69
2011,NN11 7,NN11 7,Total,814,776,38
2011,NN11 8,NN11 8,Total,629,610,19
2011,NN11 9,NN11 9,Total,2660,2619,41
2011,NN12 6,NN12 6,Total,3383,3283,100
2011,NN12 7,NN12 7,Total,2509,2424,85
2011,NN12 8,NN12 8,Total,3946,3797,149
2011,NN13 5,NN13 5,Total,2344,2187,157
2011,NN13 6,NN13 6,Total,4207,4082,125
2011,NN13 7,NN13 7,Total,1420,1312,108
2011,NN14 1,NN14 1,Total,4269,4120,149
2011,NN14 2,NN14 2,Total,4612,4390,222
2011,NN14 3,NN14 3,Total,1915,1800,115
2011,NN14 4,NN14 4,Total,4435,4272,163
2011,NN14 6,NN14 6,Total,3530,3366,164
2011,NN15 5,NN15 5,Total,6207,6010,197
2011,NN15 6,NN15 6,Total,5855,5685,170
2011,NN15 7,NN15 7,Total,2598,2531,67
2011,NN16 0,NN16 0,Total,3668,3486,182
2011,NN16 8,NN16 8,Total,3958,3646,312
2011,NN16 9,NN16 9,Total,6299,6041,258
2011,NN17 1,NN17 1,Total,4342,4185,157
2011,NN17 2,NN17 2,Total,5320,5203,117
2011,NN17 3,NN17 3,Total,1835,1699,136
2011,NN17 4,NN17 4,Total,230,218,12
2011,NN18 0,NN18 0,Total,3850,3748,102
2011,NN18 8,NN18 8,Total,5784,5521,263
2011,NN18 9,NN18 9,Total,4075,3910,165
2011,NN2  6,NN2  6,Total,4374,4167,207
2011,NN2  7,NN2  7,Total,5781,5591,190
2011,NN2  8,NN2  8,Total,6124,5997,127
2011,NN29 7,NN29 7,Total,5058,4937,121
2011,NN3  2,NN3  2,Total,4940,4780,160
2011,NN3  3,NN3  3,Total,3852,3764,88
2011,NN3  5,NN3  5,Total,3799,3699,100
2011,NN3  6,NN3  6,Total,3259,3151,108
2011,NN3  7,NN3  7,Total,2558,2499,59
2011,NN3  8,NN3  8,Total,6382,6209,173
2011,NN3  9,NN3  9,Total,4086,3952,134
2011,NN4  0,NN4  0,Total,4429,4320,109
2011,NN4  5,NN4  5,Total,1610,1562,48
2011,NN4  6,NN4  6,Total,3986,3904,82
2011,NN4  7,NN4  7,Total,280,277,3
2011,NN4  8,NN4  8,Total,6286,6136,150
2011,NN4  9,NN4  9,Total,2305,2270,35
2011,NN5  4,NN5  4,Total,1861,1809,52
2011,NN5  5,NN5  5,Total,3392,3275,117
2011,NN5  6,NN5  6,Total,7098,6938,160
2011,NN5  7,NN5  7,Total,4572,4396,176
2011,NN6  0,NN6  0,Total,3530,3405,125
2011,NN6  6,NN6  6,Total,1308,1270,38
2011,NN6  7,NN6  7,Total,3290,3177,113
2011,NN6  8,NN6  8,Total,2263,2184,79
2011,NN6  9,NN6  9,Total,3713,3602,111
2011,NN7  1,NN7  1,Total,2070,1991,79
2011,NN7  2,NN7  2,Total,2825,2761,64
2011,NN7  3,NN7  3,Total,3337,3233,104
2011,NN7  4,NN7  4,Total,3549,3455,94
2011,NN8  1,NN8  1,Total,3316,3154,162
2011,NN8  2,NN8  2,Total,4818,4711,107
2011,NN8  3,NN8  3,Total,5361,5215,146
2011,NN8  4,NN8  4,Total,4734,4480,254
2011,NN8  5,NN8  5,Total,3104,3059,45
2011,NN9  5,NN9  5,Total,6667,6424,243
2011,NN9  6,NN9  6,Total,4810,4639,171
2011,NR1  1,NR1  1,Total,3178,2859,319
2011,NR1  2,NR1  2,Total,3991,3830,161
2011,NR1  3,NR1  3,Total,2609,2489,120
2011,NR1  4,NR1  4,Total,3527,3397,130
2011,NR10 3,NR10 3,Total,4415,4319,96
2011,NR10 4,NR10 4,Total,2454,2343,111
2011,NR10 5,NR10 5,Total,2677,2538,139
2011,NR11 6,NR11 6,Total,3750,3553,197
2011,NR11 7,NR11 7,Total,1446,1295,151
2011,NR11 8,NR11 8,Total,3625,3127,498
2011,NR12 0,NR12 0,Total,2569,2046,523
2011,NR12 7,NR12 7,Total,1534,1472,62
2011,NR12 8,NR12 8,Total,3469,3059,410
2011,NR12 9,NR12 9,Total,2805,2606,199
2011,NR13 3,NR13 3,Total,3041,2913,128
2011,NR13 4,NR13 4,Total,3044,2987,57
2011,NR13 5,NR13 5,Total,3209,3155,54
2011,NR13 6,NR13 6,Total,2273,2195,78
2011,NR14 6,NR14 6,Total,3186,3053,133
2011,NR14 7,NR14 7,Total,3574,3477,97
2011,NR14 8,NR14 8,Total,3545,3458,87
2011,NR15 1,NR15 1,Total,2864,2786,78
2011,NR15 2,NR15 2,Total,3797,3690,107
2011,NR16 1,NR16 1,Total,2311,2247,64
2011,NR16 2,NR16 2,Total,2800,2679,121
2011,NR17 1,NR17 1,Total,3003,2873,130
2011,NR17 2,NR17 2,Total,3853,3738,115
2011,NR18 0,NR18 0,Total,5573,5416,157
2011,NR18 9,NR18 9,Total,1901,1830,71
2011,NR19 1,NR19 1,Total,5065,4901,164
2011,NR19 2,NR19 2,Total,4021,3871,150
2011,NR2  1,NR2  1,Total,769,656,113
2011,NR2  2,NR2  2,Total,3528,3329,199
2011,NR2  3,NR2  3,Total,5420,5157,263
2011,NR2  4,NR2  4,Total,3667,3434,233
2011,NR20 3,NR20 3,Total,3168,3060,108
2011,NR20 4,NR20 4,Total,2977,2768,209
2011,NR20 5,NR20 5,Total,2274,2114,160
2011,NR21 0,NR21 0,Total,1798,1463,335
2011,NR21 7,NR21 7,Total,1625,1457,168
2011,NR21 8,NR21 8,Total,2447,2357,90
2011,NR21 9,NR21 9,Total,2203,1862,341
2011,NR22 6,NR22 6,Total,523,395,128
2011,NR23 1,NR23 1,Total,2120,1485,635
2011,NR24 2,NR24 2,Total,2210,1948,262
2011,NR25 6,NR25 6,Total,2957,2578,379
2011,NR25 7,NR25 7,Total,2434,1603,831
2011,NR26 8,NR26 8,Total,4670,3965,705
2011,NR27 0,NR27 0,Total,2702,2336,366
2011,NR27 9,NR27 9,Total,3827,3199,628
2011,NR28 0,NR28 0,Total,4244,4054,190
2011,NR28 9,NR28 9,Total,3896,3667,229
2011,NR29 3,NR29 3,Total,3118,2954,164
2011,NR29 4,NR29 4,Total,3903,3578,325
2011,NR29 5,NR29 5,Total,2355,2063,292
2011,NR3  1,NR3  1,Total,2925,2658,267
2011,NR3  2,NR3  2,Total,3955,3771,184
2011,NR3  3,NR3  3,Total,5322,4975,347
2011,NR3  4,NR3  4,Total,4552,4344,208
2011,NR30 1,NR30 1,Total,2159,1962,197
2011,NR30 2,NR30 2,Total,2788,2432,356
2011,NR30 3,NR30 3,Total,2029,1905,124
2011,NR30 4,NR30 4,Total,3187,3084,103
2011,NR30 5,NR30 5,Total,4280,4138,142
2011,NR31 0,NR31 0,Total,3158,2976,182
2011,NR31 6,NR31 6,Total,4155,3964,191
2011,NR31 7,NR31 7,Total,4665,4556,109
2011,NR31 8,NR31 8,Total,5906,5744,162
2011,NR31 9,NR31 9,Total,4433,4206,227
2011,NR32 1,NR32 1,Total,2188,1978,210
2011,NR32 2,NR32 2,Total,4443,4115,328
2011,NR32 3,NR32 3,Total,3800,3631,169
2011,NR32 4,NR32 4,Total,5924,5680,244
2011,NR32 5,NR32 5,Total,1649,1556,93
2011,NR33 0,NR33 0,Total,4029,3643,386
2011,NR33 7,NR33 7,Total,4600,4334,266
2011,NR33 8,NR33 8,Total,5624,5474,150
2011,NR33 9,NR33 9,Total,3858,3730,128
2011,NR34 0,NR34 0,Total,1020,956,64
2011,NR34 7,NR34 7,Total,3502,3331,171
2011,NR34 8,NR34 8,Total,1402,1270,132
2011,NR34 9,NR34 9,Total,4414,4234,180
2011,NR35 1,NR35 1,Total,2621,2511,110
2011,NR35 2,NR35 2,Total,2303,2213,90
2011,NR4  6,NR4  6,Total,4129,4016,113
2011,NR4  7,NR4  7,Total,4286,4122,164
2011,NR5  0,NR5  0,Total,3837,3730,107
2011,NR5  8,NR5  8,Total,5193,5008,185
2011,NR5  9,NR5  9,Total,3457,3315,142
2011,NR6  5,NR6  5,Total,3209,3116,93
2011,NR6  6,NR6  6,Total,3488,3371,117
2011,NR6  7,NR6  7,Total,4131,4061,70
2011,NR7  0,NR7  0,Total,5987,5845,142
2011,NR7  8,NR7  8,Total,5009,4893,116
2011,NR7  9,NR7  9,Total,3505,3408,97
2011,NR8  5,NR8  5,Total,2033,1953,80
2011,NR8  6,NR8  6,Total,6597,6472,125
2011,NR9  3,NR9  3,Total,3295,3204,91
2011,NR9  4,NR9  4,Total,2104,1997,107
2011,NR9  5,NR9  5,Total,2123,2020,103
2011,NW1  0,NW1  0,Total,2992,2915,77
2011,NW1  1,NW1  1,Total,3259,3166,93
2011,NW1  2,NW1  2,Total,710,678,32
2011,NW1  3,NW1  3,Total,2711,2615,96
2011,NW1  4,NW1  4,Total,1609,1408,201
2011,NW1  5,NW1  5,Total,1598,1378,220
2011,NW1  6,NW1  6,Total,3243,2908,335
2011,NW1  7,NW1  7,Total,3329,3051,278
2011,NW1  8,NW1  8,Total,4013,3831,182
2011,NW1  9,NW1  9,Total,4437,4266,171
2011,NW10 0,NW10 0,Total,3881,3817,64
2011,NW10 1,NW10 1,Total,3519,3434,85
2011,NW10 2,NW10 2,Total,3363,3298,65
2011,NW10 3,NW10 3,Total,3241,3159,82
2011,NW10 4,NW10 4,Total,4056,3977,79
2011,NW10 5,NW10 5,Total,5652,5535,117
2011,NW10 6,NW10 6,Total,1229,1155,74
2011,NW10 7,NW10 7,Total,1305,1284,21
2011,NW10 8,NW10 8,Total,5164,5046,118
2011,NW10 9,NW10 9,Total,3846,3756,90
2011,NW11 0,NW11 0,Total,2231,2155,76
2011,NW11 6,NW11 6,Total,2695,2622,73
2011,NW11 7,NW11 7,Total,2335,2215,120
2011,NW11 8,NW11 8,Total,2699,2531,168
2011,NW11 9,NW11 9,Total,2492,2389,103
2011,NW2  1,NW2  1,Total,3295,3212,83
2011,NW2  2,NW2  2,Total,3017,2883,134
2011,NW2  3,NW2  3,Total,4870,4697,173
2011,NW2  4,NW2  4,Total,3507,3431,76
2011,NW2  5,NW2  5,Total,4138,4019,119
2011,NW2  6,NW2  6,Total,4181,4061,120
2011,NW2  7,NW2  7,Total,3336,3275,61
2011,NW3  1,NW3  1,Total,2427,2262,165
2011,NW3  2,NW3  2,Total,6183,5927,256
2011,NW3  3,NW3  3,Total,3829,3602,227
2011,NW3  4,NW3  4,Total,4735,4474,261
2011,NW3  5,NW3  5,Total,2617,2463,154
2011,NW3  6,NW3  6,Total,2878,2711,167
2011,NW3  7,NW3  7,Total,2273,2090,183
2011,NW4  1,NW4  1,Total,2570,2487,83
2011,NW4  2,NW4  2,Total,3009,2868,141
2011,NW4  3,NW4  3,Total,3345,3209,136
2011,NW4  4,NW4  4,Total,3169,3041,128
2011,NW5  1,NW5  1,Total,3743,3661,82
2011,NW5  2,NW5  2,Total,4458,4370,88
2011,NW5  3,NW5  3,Total,1600,1563,37
2011,NW5  4,NW5  4,Total,3706,3650,56
2011,NW6  1,NW6  1,Total,5311,5113,198
2011,NW6  2,NW6  2,Total,3102,3024,78
2011,NW6  3,NW6  3,Total,3619,3509,110
2011,NW6  4,NW6  4,Total,3490,3386,104
2011,NW6  5,NW6  5,Total,4930,4747,183
2011,NW6  6,NW6  6,Total,3855,3737,118
2011,NW6  7,NW6  7,Total,6041,5821,220
2011,NW7  1,NW7  1,Total,2476,2391,85
2011,NW7  2,NW7  2,Total,2837,2778,59
2011,NW7  3,NW7  3,Total,2379,2299,80
2011,NW7  4,NW7  4,Total,2126,2035,91
2011,NW8  0,NW8  0,Total,3358,3207,151
2011,NW8  6,NW8  6,Total,2196,1885,311
2011,NW8  7,NW8  7,Total,3036,2500,536
2011,NW8  8,NW8  8,Total,4420,4213,207
2011,NW8  9,NW8  9,Total,3765,3358,407
2011,NW9  0,NW9  0,Total,3290,3218,72
2011,NW9  5,NW9  5,Total,6077,5941,136
2011,NW9  6,NW9  6,Total,2646,2575,71
2011,NW9  7,NW9  7,Total,2650,2588,62
2011,NW9  8,NW9  8,Total,3348,3276,72
2011,NW9  9,NW9  9,Total,3302,3236,66
2011,OL1  2,OL1  2,Total,3003,2971,32
2011,OL1  3,OL1  3,Total,1688,1675,13
2011,OL1  4,OL1  4,Total,3913,3794,119
2011,OL10 1,OL10 1,Total,1710,1635,75
2011,OL10 2,OL10 2,Total,3107,3021,86
2011,OL10 3,OL10 3,Total,3636,3532,104
2011,OL10 4,OL10 4,Total,4176,4026,150
2011,OL11 1,OL11 1,Total,2210,2110,100
2011,OL11 2,OL11 2,Total,4787,4627,160
2011,OL11 3,OL11 3,Total,3702,3562,140
2011,OL11 4,OL11 4,Total,3024,2926,98
2011,OL11 5,OL11 5,Total,4927,4826,101
2011,OL12 0,OL12 0,Total,2203,2135,68
2011,OL12 6,OL12 6,Total,5239,5108,131
2011,OL12 7,OL12 7,Total,4177,4091,86
2011,OL12 8,OL12 8,Total,3447,3292,155
2011,OL12 9,OL12 9,Total,4310,4273,37
2011,OL13 0,OL13 0,Total,1924,1735,189
2011,OL13 8,OL13 8,Total,2028,1870,158
2011,OL13 9,OL13 9,Total,3132,2911,221
2011,OL14 5,OL14 5,Total,2310,2154,156
2011,OL14 6,OL14 6,Total,1669,1588,81
2011,OL14 7,OL14 7,Total,1450,1369,81
2011,OL14 8,OL14 8,Total,1952,1859,93
2011,OL15 0,OL15 0,Total,1758,1694,64
2011,OL15 8,OL15 8,Total,2310,2289,21
2011,OL15 9,OL15 9,Total,2257,2217,40
2011,OL16 1,OL16 1,Total,183,167,16
2011,OL16 2,OL16 2,Total,3457,3424,33
2011,OL16 3,OL16 3,Total,3663,3553,110
2011,OL16 4,OL16 4,Total,4932,4799,133
2011,OL16 5,OL16 5,Total,2543,2434,109
2011,OL2  5,OL2  5,Total,4583,4485,98
2011,OL2  6,OL2  6,Total,5569,5425,144
2011,OL2  7,OL2  7,Total,4794,4654,140
2011,OL2  8,OL2  8,Total,3870,3733,137
2011,OL3  5,OL3  5,Total,3270,3101,169
2011,OL3  6,OL3  6,Total,1389,1318,71
2011,OL3  7,OL3  7,Total,2153,2063,90
2011,OL4  1,OL4  1,Total,3657,3470,187
2011,OL4  2,OL4  2,Total,4296,4126,170
2011,OL4  3,OL4  3,Total,2749,2629,120
2011,OL4  4,OL4  4,Total,3308,3226,82
2011,OL4  5,OL4  5,Total,4082,3890,192
2011,OL5  0,OL5  0,Total,2476,2324,152
2011,OL5  9,OL5  9,Total,2736,2600,136
2011,OL6  6,OL6  6,Total,2507,2302,205
2011,OL6  7,OL6  7,Total,1504,1414,90
2011,OL6  8,OL6  8,Total,4307,4154,153
2011,OL6  9,OL6  9,Total,4786,4501,285
2011,OL7  0,OL7  0,Total,2690,2492,198
2011,OL7  9,OL7  9,Total,4808,4613,195
2011,OL8  1,OL8  1,Total,3393,3173,220
2011,OL8  2,OL8  2,Total,3976,3825,151
2011,OL8  3,OL8  3,Total,4487,4301,186
2011,OL8  4,OL8  4,Total,3118,2966,152
2011,OL9  0,OL9  0,Total,3553,3503,50
2011,OL9  6,OL9  6,Total,2196,2168,28
2011,OL9  7,OL9  7,Total,2538,2414,124
2011,OL9  8,OL9  8,Total,4113,3967,146
2011,OL9  9,OL9  9,Total,3956,3823,133
2011,OX1  1,OX1  1,Total,1635,1458,177
2011,OX1  2,OX1  2,Total,533,469,64
2011,OX1  3,OX1  3,Total,305,255,50
2011,OX1  4,OX1  4,Total,2418,2309,109
2011,OX1  5,OX1  5,Total,2571,2486,85
2011,OX10 0,OX10 0,Total,2534,2429,105
2011,OX10 6,OX10 6,Total,2577,2416,161
2011,OX10 7,OX10 7,Total,2170,2098,72
2011,OX10 8,OX10 8,Total,1329,1288,41
2011,OX10 9,OX10 9,Total,2307,2231,76
2011,OX11 0,OX11 0,Total,2250,2209,41
2011,OX11 7,OX11 7,Total,5308,5176,132
2011,OX11 8,OX11 8,Total,3755,3637,118
2011,OX11 9,OX11 9,Total,2466,2398,68
2011,OX12 0,OX12 0,Total,2566,2515,51
2011,OX12 7,OX12 7,Total,2176,2136,40
2011,OX12 8,OX12 8,Total,2108,2025,83
2011,OX12 9,OX12 9,Total,3924,3763,161
2011,OX13 5,OX13 5,Total,1959,1903,56
2011,OX13 6,OX13 6,Total,3198,3074,124
2011,OX14 1,OX14 1,Total,4253,4160,93
2011,OX14 2,OX14 2,Total,3184,3140,44
2011,OX14 3,OX14 3,Total,3675,3576,99
2011,OX14 4,OX14 4,Total,3222,3141,81
2011,OX14 5,OX14 5,Total,4542,4406,136
2011,OX15 0,OX15 0,Total,1156,1107,49
2011,OX15 4,OX15 4,Total,2827,2683,144
2011,OX15 5,OX15 5,Total,2377,2227,150
2011,OX15 6,OX15 6,Total,1450,1366,84
2011,OX16 0,OX16 0,Total,4353,4227,126
2011,OX16 1,OX16 1,Total,4226,4147,79
2011,OX16 2,OX16 2,Total,1389,1279,110
2011,OX16 3,OX16 3,Total,2071,2003,68
2011,OX16 4,OX16 4,Total,1684,1623,61
2011,OX16 5,OX16 5,Total,1516,1339,177
2011,OX16 9,OX16 9,Total,4635,4507,128
2011,OX17 1,OX17 1,Total,1988,1852,136
2011,OX17 2,OX17 2,Total,2774,2643,131
2011,OX17 3,OX17 3,Total,2671,2570,101
2011,OX18 1,OX18 1,Total,2786,2733,53
2011,OX18 2,OX18 2,Total,2418,2309,109
2011,OX18 3,OX18 3,Total,3676,3527,149
2011,OX18 4,OX18 4,Total,1608,1399,209
2011,OX2  0,OX2  0,Total,1867,1774,93
2011,OX2  6,OX2  6,Total,3937,3629,308
2011,OX2  7,OX2  7,Total,4031,3788,243
2011,OX2  8,OX2  8,Total,2764,2651,113
2011,OX2  9,OX2  9,Total,4010,3893,117
2011,OX20 1,OX20 1,Total,2274,2107,167
2011,OX25 1,OX25 1,Total,652,633,19
2011,OX25 2,OX25 2,Total,927,871,56
2011,OX25 3,OX25 3,Total,229,218,11
2011,OX25 4,OX25 4,Total,549,524,25
2011,OX25 5,OX25 5,Total,786,739,47
2011,OX25 6,OX25 6,Total,462,440,22
2011,OX26 1,OX26 1,Total,346,330,16
2011,OX26 2,OX26 2,Total,3595,3531,64
2011,OX26 3,OX26 3,Total,2726,2683,43
2011,OX26 4,OX26 4,Total,2280,2246,34
2011,OX26 5,OX26 5,Total,506,490,16
2011,OX26 6,OX26 6,Total,4089,3937,152
2011,OX27 0,OX27 0,Total,409,390,19
2011,OX27 7,OX27 7,Total,853,823,30
2011,OX27 8,OX27 8,Total,1146,1060,86
2011,OX27 9,OX27 9,Total,249,236,13
2011,OX28 1,OX28 1,Total,3168,3097,71
2011,OX28 2,OX28 2,Total,374,367,7
2011,OX28 3,OX28 3,Total,1344,1326,18
2011,OX28 4,OX28 4,Total,749,731,18
2011,OX28 5,OX28 5,Total,3678,3628,50
2011,OX28 6,OX28 6,Total,2372,2272,100
2011,OX29 0,OX29 0,Total,612,578,34
2011,OX29 4,OX29 4,Total,2362,2277,85
2011,OX29 5,OX29 5,Total,581,546,35
2011,OX29 6,OX29 6,Total,1056,1008,48
2011,OX29 7,OX29 7,Total,1479,1425,54
2011,OX29 8,OX29 8,Total,2687,2604,83
2011,OX29 9,OX29 9,Total,1011,952,59
2011,OX3  0,OX3  0,Total,3701,3555,146
2011,OX3  7,OX3  7,Total,4631,4487,144
2011,OX3  8,OX3  8,Total,5014,4912,102
2011,OX3  9,OX3  9,Total,3807,3679,128
2011,OX33 1,OX33 1,Total,3270,3146,124
2011,OX39 4,OX39 4,Total,2810,2734,76
2011,OX4  1,OX4  1,Total,4977,4692,285
2011,OX4  2,OX4  2,Total,3916,3818,98
2011,OX4  3,OX4  3,Total,4792,4678,114
2011,OX4  4,OX4  4,Total,5499,5337,162
2011,OX4  6,OX4  6,Total,3044,3005,39
2011,OX4  7,OX4  7,Total,2228,2210,18
2011,OX44 7,OX44 7,Total,2234,2117,117
2011,OX44 9,OX44 9,Total,1240,1169,71
2011,OX49 5,OX49 5,Total,1903,1789,114
2011,OX5  1,OX5  1,Total,5022,4822,200
2011,OX5  2,OX5  2,Total,3646,3508,138
2011,OX5  3,OX5  3,Total,1249,1187,62
2011,OX7  3,OX7  3,Total,2515,2336,179
2011,OX7  4,OX7  4,Total,674,579,95
2011,OX7  5,OX7  5,Total,3749,3478,271
2011,OX7  6,OX7  6,Total,2964,2602,362
2011,OX7  7,OX7  7,Total,870,816,54
2011,OX9  2,OX9  2,Total,1545,1484,61
2011,OX9  3,OX9  3,Total,3822,3698,124
2011,OX9  7,OX9  7,Total,436,409,27
2011,PE1  1,PE1  1,Total,442,399,43
2011,PE1  2,PE1  2,Total,3776,3457,319
2011,PE1  3,PE1  3,Total,5414,5159,255
2011,PE1  4,PE1  4,Total,6126,5962,164
2011,PE1  5,PE1  5,Total,3686,3501,185
2011,PE10 0,PE10 0,Total,4141,4009,132
2011,PE10 9,PE10 9,Total,5272,5074,198
2011,PE11 1,PE11 1,Total,3725,3601,124
2011,PE11 2,PE11 2,Total,5670,5510,160
2011,PE11 3,PE11 3,Total,5665,5510,155
2011,PE11 4,PE11 4,Total,3652,3523,129
2011,PE12 0,PE12 0,Total,2715,2581,134
2011,PE12 6,PE12 6,Total,3963,3854,109
2011,PE12 7,PE12 7,Total,3783,3619,164
2011,PE12 8,PE12 8,Total,1965,1867,98
2011,PE12 9,PE12 9,Total,5270,5003,267
2011,PE13 1,PE13 1,Total,1500,1364,136
2011,PE13 2,PE13 2,Total,3754,3657,97
2011,PE13 3,PE13 3,Total,4636,4476,160
2011,PE13 4,PE13 4,Total,2880,2755,125
2011,PE13 5,PE13 5,Total,2595,2510,85
2011,PE14 0,PE14 0,Total,2414,2331,83
2011,PE14 7,PE14 7,Total,2443,2316,127
2011,PE14 8,PE14 8,Total,2356,2191,165
2011,PE14 9,PE14 9,Total,1906,1739,167
2011,PE15 0,PE15 0,Total,3800,3647,153
2011,PE15 8,PE15 8,Total,4641,4521,120
2011,PE15 9,PE15 9,Total,4720,4589,131
2011,PE16 6,PE16 6,Total,4732,4537,195
2011,PE19 1,PE19 1,Total,2975,2913,62
2011,PE19 2,PE19 2,Total,4302,4206,96
2011,PE19 5,PE19 5,Total,2899,2836,63
2011,PE19 6,PE19 6,Total,3270,3173,97
2011,PE19 7,PE19 7,Total,2253,2207,46
2011,PE19 8,PE19 8,Total,3153,3096,57
2011,PE2  5,PE2  5,Total,6503,6302,201
2011,PE2  6,PE2  6,Total,1142,1128,14
2011,PE2  7,PE2  7,Total,1444,1409,35
2011,PE2  8,PE2  8,Total,6093,5879,214
2011,PE2  9,PE2  9,Total,4496,4366,130
2011,PE20 1,PE20 1,Total,2911,2802,109
2011,PE20 2,PE20 2,Total,1320,1278,42
2011,PE20 3,PE20 3,Total,1922,1854,68
2011,PE21 0,PE21 0,Total,4282,4179,103
2011,PE21 6,PE21 6,Total,1521,1422,99
2011,PE21 7,PE21 7,Total,3813,3709,104
2011,PE21 8,PE21 8,Total,5307,5057,250
2011,PE21 9,PE21 9,Total,3948,3835,113
2011,PE22 0,PE22 0,Total,2612,2489,123
2011,PE22 7,PE22 7,Total,1592,1488,104
2011,PE22 8,PE22 8,Total,1712,1644,68
2011,PE22 9,PE22 9,Total,1507,1418,89
2011,PE23 4,PE23 4,Total,1186,1116,70
2011,PE23 5,PE23 5,Total,2794,2618,176
2011,PE24 4,PE24 4,Total,1892,1759,133
2011,PE24 5,PE24 5,Total,4106,3693,413
2011,PE25 1,PE25 1,Total,3474,3229,245
2011,PE25 2,PE25 2,Total,4525,4123,402
2011,PE25 3,PE25 3,Total,2801,2490,311
2011,PE26 1,PE26 1,Total,2589,2459,130
2011,PE26 2,PE26 2,Total,2523,2442,81
2011,PE27 3,PE27 3,Total,3175,3115,60
2011,PE27 4,PE27 4,Total,1024,1007,17
2011,PE27 5,PE27 5,Total,2568,2474,94
2011,PE27 6,PE27 6,Total,1934,1904,30
2011,PE28 0,PE28 0,Total,2292,2204,88
2011,PE28 2,PE28 2,Total,3948,3711,237
2011,PE28 3,PE28 3,Total,3957,3851,106
2011,PE28 4,PE28 4,Total,3544,3431,113
2011,PE28 5,PE28 5,Total,3117,3011,106
2011,PE28 9,PE28 9,Total,2738,2665,73
2011,PE29 1,PE29 1,Total,4806,4718,88
2011,PE29 2,PE29 2,Total,2943,2879,64
2011,PE29 3,PE29 3,Total,1092,1002,90
2011,PE29 6,PE29 6,Total,2129,2069,60
2011,PE29 7,PE29 7,Total,1390,1362,28
2011,PE3  6,PE3  6,Total,2426,2367,59
2011,PE3  7,PE3  7,Total,2468,2413,55
2011,PE3  8,PE3  8,Total,2867,2728,139
2011,PE3  9,PE3  9,Total,3960,3895,65
2011,PE30 1,PE30 1,Total,1245,1021,224
2011,PE30 2,PE30 2,Total,3080,2814,266
2011,PE30 3,PE30 3,Total,5921,5794,127
2011,PE30 4,PE30 4,Total,5426,5152,274
2011,PE30 5,PE30 5,Total,3796,3437,359
2011,PE31 6,PE31 6,Total,4067,3712,355
2011,PE31 7,PE31 7,Total,6566,3553,3013
2011,PE31 8,PE31 8,Total,3586,2268,1318
2011,PE32 1,PE32 1,Total,4141,3878,263
